0,1,2
FC1,0.005035129821777343,MA
FC2,-0.11292718530273438,MA
FC3,-0.10745233276367187,MA
FC4,-0.02878921240234375,MA
FC5,0.100434701171875,MA
FC6,0.11841235021972656,MA
FC7,-0.09981624304199219,MA
FC8,-0.18165775622558594,MA
FC9,0.11587289990234376,MA
FC10,0.006661340515136719,MA
FC11,-0.11284999438476563,MA
FC12,-0.1086022734375,MA
FC13,-0.024956336669921874,MA
FC14,0.09865511572265626,MA
FC15,0.11930558068847656,MA
FC16,-0.10105979809570312,MA
FC17,-0.18133128833007814,MA
FC18,0.11612943872070312,MA
