0,1,2
FC1,0.006858652526855469,MA
FC2,-0.029194802978515625,MA
FC3,-0.02772520153808594,MA
FC4,-0.00855011395263672,MA
FC5,0.025823347290039062,MA
FC6,0.029918053771972656,MA
FC7,-0.05968998815917969,MA
FC8,-0.02931988879394531,MA
FC9,0.02940470751953125,MA
FC10,0.007228566589355469,MA
FC11,-0.029118088012695314,MA
FC12,-0.028156038482666016,MA
FC13,-0.007355150268554688,MA
FC14,0.025182829345703126,MA
FC15,0.030187056884765626,MA
FC16,-0.05969980737304687,MA
FC17,-0.02928124658203125,MA
FC18,0.029461290893554686,MA
