0,1,2
FC1,0.016809955017089845,MA
FC2,-0.07165557275390624,MA
FC3,-0.06807281958007813,MA
FC4,-0.020987171020507813,MA
FC5,0.063372609375,MA
FC6,0.0734122742919922,MA
FC7,-0.1464809608154297,MA
FC8,-0.07200110583496094,MA
FC9,0.07221613500976562,MA
FC10,0.01772899481201172,MA
FC11,-0.07145284594726563,MA
FC12,-0.06910811499023438,MA
FC13,-0.018080306640625,MA
FC14,0.06178286474609375,MA
FC15,0.0741309981689453,MA
FC16,-0.14650766040039062,MA
FC17,-0.07191163305664063,MA
FC18,0.07234024389648437,MA
