0,1,2
FC1,-0.010129305236816407,MA
FC2,-0.08494633178710938,MA
FC3,-0.08906717260742188,MA
FC4,-0.02287633935546875,MA
FC5,0.09602154150390625,MA
FC6,0.07523149548339844,MA
FC7,-0.31682478015136717,MA
FC8,0.08814190783691406,MA
FC9,0.04171386669921875,MA
FC10,-0.01028696075439453,MA
FC11,-0.08434552026367187,MA
FC12,-0.09008843762207032,MA
FC13,-0.018763917724609374,MA
FC14,0.0925728974609375,MA
FC15,0.07593847814941407,MA
FC16,-0.3156745676269531,MA
FC17,0.08789924975585937,MA
FC18,0.042417515380859375,MA
