0,1,2
FC1,0.028009254333496093,MA
FC2,-0.11943851879882812,MA
FC3,-0.11342676391601562,MA
FC4,-0.0349774873046875,MA
FC5,0.1056458271484375,MA
FC6,0.12234936926269531,MA
FC7,-0.24413004577636718,MA
FC8,-0.12000724450683593,MA
FC9,0.12037691064453125,MA
FC10,0.029549515319824218,MA
FC11,-0.11906964184570312,MA
FC12,-0.11516204138183593,MA
FC13,-0.030127118896484374,MA
FC14,0.10297329736328124,MA
FC15,0.1235639510498047,MA
FC16,-0.24416052075195313,MA
FC17,-0.11987277270507812,MA
FC18,0.12059700268554688,MA
