0,1,2
FC1,0.005728097106933594,MA
FC2,-0.08506347436523437,MA
FC3,-0.08498403295898438,MA
FC4,-0.02409358837890625,MA
FC5,0.08564276708984375,MA
FC6,0.08114776281738281,MA
FC7,-0.24990148815917967,MA
FC8,0.0039590875244140625,MA
FC9,0.06370925341796875,MA
FC10,0.006219492858886719,MA
FC11,-0.08462230883789063,MA
FC12,-0.08617482336425782,MA
FC13,-0.020323972412109374,MA
FC14,0.08296068408203125,MA
FC15,0.08196727600097656,MA
FC16,-0.24929326684570313,MA
FC17,0.003837491943359375,MA
FC18,0.0641698076171875,MA
