0,1,2
FC1,0.01058608758544922,MA
FC2,-0.045111109619140624,MA
FC3,-0.0428593818359375,MA
FC4,-0.0132166083984375,MA
FC5,0.039927713623046875,MA
FC6,0.04621965576171875,MA
FC7,-0.09224858093261719,MA
FC8,-0.04531335339355469,MA
FC9,0.04544543176269531,MA
FC10,0.011174773864746093,MA
FC11,-0.04499184301757812,MA
FC12,-0.043501485290527345,MA
FC13,-0.011383044311523437,MA
FC14,0.038902370361328126,MA
FC15,0.04667690002441406,MA
FC16,-0.09223745043945313,MA
FC17,-0.04528230004882813,MA
FC18,0.045551677001953124,MA
