0,1,2
FC1,0.006219467712402344,MA
FC2,-0.026566009765625,MA
FC3,-0.02520206457519531,MA
FC4,-0.007767443969726563,MA
FC5,0.023474572265625,MA
FC6,0.027179642822265624,MA
FC7,-0.05426340563964844,MA
FC8,-0.02664901843261719,MA
FC9,0.026738950073242188,MA
FC10,0.0065698600463867185,MA
FC11,-0.02645218713378906,MA
FC12,-0.025601301803588866,MA
FC13,-0.006687183471679688,MA
FC14,0.02287134777832031,MA
FC15,0.027460131286621094,MA
FC16,-0.05427685180664062,MA
FC17,-0.02661690966796875,MA
FC18,0.026793282958984376,MA
