0,1,2
FC1,0.023264929138183593,MA
FC2,-0.09263363848876953,MA
FC3,-0.08656755895996093,MA
FC4,-0.026744548706054687,MA
FC5,0.07847381420898437,MA
FC6,0.09735177516174316,MA
FC7,-0.14284757116699218,MA
FC8,-0.1341930184326172,MA
FC9,0.10118151745605469,MA
FC10,0.02465010174560547,MA
FC11,-0.09243310656738281,MA
FC12,-0.08783506396484375,MA
FC13,-0.02320808435058594,MA
FC14,0.07675244409179688,MA
FC15,0.09828426275634766,MA
FC16,-0.14331167602539063,MA
FC17,-0.13403890209960936,MA
FC18,0.10125115478515626,MA
