0,1,2
FC1,0.013237664489746094,MA
FC2,-0.08436567016601562,MA
FC3,-0.08245653051757812,MA
FC4,-0.0245156240234375,MA
FC5,0.0804063837890625,MA
FC6,0.08287603625488281,MA
FC7,-0.22383562585449218,MA
FC8,-0.030238621459960938,MA
FC9,0.07254220385742187,MA
FC10,0.013985889343261719,MA
FC11,-0.08401747729492187,MA
FC12,-0.08369798052978515,MA
FC13,-0.020863977783203126,MA
FC14,0.07804416796875,MA
FC15,0.08372944689941406,MA
FC16,-0.22339948657226563,MA
FC17,-0.030274340087890626,MA
FC18,0.07286026782226562,MA
