0,1,2
FC1,0.011753471130371094,MA
FC2,-0.10299989282226563,MA
FC3,-0.09791079223632812,MA
FC4,-0.0277350595703125,MA
FC5,0.09116183618164063,MA
FC6,0.10731291903686524,MA
FC7,-0.12972538366699218,MA
FC8,-0.14577593200683595,MA
FC9,0.10555972326660157,MA
FC10,0.013168506042480469,MA
FC11,-0.1028254698486328,MA
FC12,-0.09910252856445312,MA
FC13,-0.02399578173828125,MA
FC14,0.08932686767578125,MA
FC15,0.10817448065185546,MA
FC16,-0.13048057250976564,MA
FC17,-0.14552183911132813,MA
FC18,0.10575623828125,MA
