0,1,2
FC1,0.008093800720214844,MA
FC2,-0.03450342565917969,MA
FC3,-0.03275636206054688,MA
FC4,-0.010103240966796875,MA
FC5,0.03052743212890625,MA
FC6,0.03534862609863281,MA
FC7,-0.07054572839355469,MA
FC8,-0.03464461022949219,MA
FC9,0.03476895068359375,MA
FC10,0.008534448181152343,MA
FC11,-0.034409304077148435,MA
FC12,-0.03325529489135742,MA
FC13,-0.00869740185546875,MA
FC14,0.029749165283203125,MA
FC15,0.03570064599609375,MA
FC16,-0.07054263061523437,MA
FC17,-0.03461617993164062,MA
FC18,0.03483316589355469,MA
