0,1,2
FC1,0.024904730895996093,MA
FC2,-0.10617502026367187,MA
FC3,-0.10082814965820312,MA
FC4,-0.031090538818359374,MA
FC5,0.093904125,MA
FC6,0.10875966748046875,MA
FC7,-0.2170114383544922,MA
FC8,-0.10666880505371094,MA
FC9,0.1069830126953125,MA
FC10,0.02627354949951172,MA
FC11,-0.10584881909179687,MA
FC12,-0.10237257965087891,MA
FC13,-0.026774417724609374,MA
FC14,0.0915249091796875,MA
FC15,0.10983371545410156,MA
FC16,-0.21703028442382813,MA
FC17,-0.10655593286132813,MA
FC18,0.10718577465820313,MA
