0,1,2
FC1,0.021789032165527345,MA
FC2,-0.0929018876953125,MA
FC3,-0.08822792553710937,MA
FC4,-0.027206515380859376,MA
FC5,0.08216918701171876,MA
FC6,0.095157322265625,MA
FC7,-0.1898884315185547,MA
FC8,-0.09333157067871094,MA
FC9,0.09360668505859375,MA
FC10,0.02299104852294922,MA
FC11,-0.09262767700195312,MA
FC12,-0.0895706537475586,MA
FC13,-0.023432145751953126,MA
FC14,0.08008124462890626,MA
FC15,0.09610294201660156,MA
FC16,-0.18990263500976562,MA
FC17,-0.09323494360351563,MA
FC18,0.09378859057617188,MA
