0,1,2
FC1,-0.005462333557128906,MA
FC2,-0.12066054809570312,MA
FC3,-0.11617335913085937,MA
FC4,-0.02924208447265625,MA
FC5,0.1108319873046875,MA
FC6,0.12534081604003905,MA
FC7,-0.09405431335449219,MA
FC8,-0.18466360974121093,MA
FC9,0.11722769506835938,MA
FC10,-0.0038346965942382813,MA
FC11,-0.12057000317382813,MA
FC12,-0.11727709497070313,MA
FC13,-0.02525184033203125,MA
FC14,0.10892190966796875,MA
FC15,0.1262252637939453,MA
FC16,-0.09545482153320313,MA
FC17,-0.18425773559570313,MA
FC18,0.11757509643554688,MA
