0,1,2
FC1,0.013077793884277343,MA
FC2,-0.055737511962890625,MA
FC3,-0.0529440625,MA
FC4,-0.016320399169921875,MA
FC5,0.04930237670898437,MA
FC6,0.05709362030029297,MA
FC7,-0.11395243835449219,MA
FC8,-0.05597785681152344,MA
FC9,0.05615424096679687,MA
FC10,0.013793015808105468,MA
FC11,-0.0555815654296875,MA
FC12,-0.05374053479003906,MA
FC13,-0.014059997192382812,MA
FC14,0.048044275634765626,MA
FC15,0.057665756713867186,MA
FC16,-0.11393759204101563,MA
FC17,-0.05594273461914062,MA
FC18,0.05626538232421875,MA
