0,1,2
FC1,0.009340925231933594,MA
FC2,-0.03981114904785156,MA
FC3,-0.037809044921875,MA
FC4,-0.0116614296875,MA
FC5,0.035226101806640625,MA
FC6,0.040780811462402346,MA
FC7,-0.08139011511230469,MA
FC8,-0.03998425378417969,MA
FC9,0.04011478454589844,MA
FC10,0.009851878845214844,MA
FC11,-0.0396753818359375,MA
FC12,-0.03840008004760742,MA
FC13,-0.010035647094726562,MA
FC14,0.03432931420898438,MA
FC15,0.04118547924804687,MA
FC16,-0.08139480688476562,MA
FC17,-0.03994527661132812,MA
FC18,0.04018959301757812,MA
