0,1,2
FC1,-0.015181816467285156,MA
FC2,-0.08534265893554688,MA
FC3,-0.09072468041992188,MA
FC4,-0.022567537109375,MA
FC5,0.0996084248046875,MA
FC6,0.07382789343261718,MA
FC7,-0.3375853016357422,MA
FC8,0.11295793518066406,MA
FC9,0.035334337890625,MA
FC10,-0.015495261047363281,MA
FC11,-0.08467346118164062,MA
FC12,-0.09165453344726562,MA
FC13,-0.018305030029296874,MA
FC14,0.09592157080078124,MA
FC15,0.07449693908691406,MA
FC16,-0.3361960969238281,MA
FC17,0.11281111401367187,MA
FC18,0.036068023193359375,MA
