0,1,2
FC1,0.030503937438964845,MA
FC2,-0.1300504328613281,MA
FC3,-0.12352606616210937,MA
FC4,-0.03807895849609375,MA
FC5,0.11503284814453126,MA
FC6,0.13322855871582032,MA
FC7,-0.2658356063232422,MA
FC8,-0.13067239587402343,MA
FC9,0.13106008203125,MA
FC10,0.03218436444091797,MA
FC11,-0.12966217846679687,MA
FC12,-0.125401904296875,MA
FC13,-0.03280486645507812,MA
FC14,0.11212200048828125,MA
FC15,0.1345453282470703,MA
FC16,-0.2658559914550781,MA
FC17,-0.13053810083007814,MA
FC18,0.13131340454101562,MA
