0,1,2
FC1,0.010497157653808594,MA
FC2,-0.10847245971679688,MA
FC3,-0.10253459057617187,MA
FC4,-0.02846654541015625,MA
FC5,0.0947408740234375,MA
FC6,0.1142489383544922,MA
FC7,-0.10454093054199219,MA
FC8,-0.1776730811767578,MA
FC9,0.11445184741210937,MA
FC10,0.012098760437011719,MA
FC11,-0.10837144360351562,MA
FC12,-0.10371215600585937,MA
FC13,-0.02472573486328125,MA
FC14,0.09302692529296876,MA
FC15,0.11516193615722656,MA
FC16,-0.10567312622070313,MA
FC17,-0.1773905959472656,MA
FC18,0.11463653442382812,MA
