0,1,2
FC1,0.026454982360839843,MA
FC2,-0.11281319604492188,MA
FC3,-0.10714145678710937,MA
FC4,-0.03302448657226562,MA
FC5,0.0997660009765625,MA
FC6,0.11554838244628907,MA
FC7,-0.23057459265136718,MA
FC8,-0.11333487927246094,MA
FC9,0.11366949243164062,MA
FC10,0.027917283874511718,MA
FC11,-0.11247364916992188,MA
FC12,-0.10876071234130859,MA
FC13,-0.028463210693359376,MA
FC14,0.0972531396484375,MA
FC15,0.11667822302246093,MA
FC16,-0.23059485668945312,MA
FC17,-0.11321856079101562,MA
FC18,0.1139000537109375,MA
