0,1,2
FC1,0.003119911926269531,MA
FC2,-0.013296087951660157,MA
FC3,-0.0125806669921875,MA
FC4,-0.003882285705566406,MA
FC5,0.011740331481933593,MA
FC6,0.013578063766479492,MA
FC7,-0.02717129235839844,MA
FC8,-0.01328167431640625,MA
FC9,0.013370906005859376,MA
FC10,0.00327424951171875,MA
FC11,-0.013265059448242187,MA
FC12,-0.012765707473754882,MA
FC13,-0.003345259460449219,MA
FC14,0.01143255596923828,MA
FC15,0.013729817291259766,MA
FC16,-0.027137475341796877,MA
FC17,-0.013304113037109376,MA
FC18,0.013384967712402343,MA
