0,1,2
FC1,0.031130574157714842,MA
FC2,-0.13272165649414064,MA
FC3,-0.12603426245117189,MA
FC4,-0.038868619140625,MA
FC5,0.1173793505859375,MA
FC6,0.1359420567626953,MA
FC7,-0.2712575672607422,MA
FC8,-0.13334531677246095,MA
FC9,0.13373505297851562,MA
FC10,0.03284130877685547,MA
FC11,-0.13231716235351562,MA
FC12,-0.12796310028076172,MA
FC13,-0.03347466479492187,MA
FC14,0.11440757470703125,MA
FC15,0.13728789611816405,MA
FC16,-0.27128760278320313,MA
FC17,-0.13319766723632812,MA
FC18,0.1339822587890625,MA
