0,1,2
FC1,0.010901083435058594,MA
FC2,-0.04646349829101563,MA
FC3,-0.04410445751953125,MA
FC4,-0.013598373168945313,MA
FC5,0.0410693623046875,MA
FC6,0.04759144519042969,MA
FC7,-0.0949566619873047,MA
FC8,-0.046648216186523435,MA
FC9,0.046808586669921874,MA
FC10,0.011482274353027344,MA
FC11,-0.04629853979492188,MA
FC12,-0.04479968258666992,MA
FC13,-0.011707048950195312,MA
FC14,0.04004866870117187,MA
FC15,0.04803781567382812,MA
FC16,-0.09495755981445313,MA
FC17,-0.046607789794921875,MA
FC18,0.046889012084960935,MA
