0,1,2
FC1,-0.010054940979003906,MA
FC2,-0.12391358288574218,MA
FC3,-0.11989308984375,MA
FC4,-0.02938632958984375,MA
FC5,0.11532970947265625,MA
FC6,0.12816064483642578,MA
FC7,-0.09263774938964844,MA
FC8,-0.18505009509277343,MA
FC9,0.11755046520996094,MA
FC10,-0.008438008850097656,MA
FC11,-0.12382259423828125,MA
FC12,-0.12096854382324218,MA
FC13,-0.025335814697265625,MA
FC14,0.1133680791015625,MA
FC15,0.12904720611572265,MA
FC16,-0.09409664672851563,MA
FC17,-0.18460765356445313,MA
FC18,0.11792119506835938,MA
